graph,lambda,region,location,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4465584047138691,0.42732389448728,0.46423803152727944,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3302351800310943,0.3162166405088745,0.3439651494199654,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6183754845211903,0.5944257669005347,0.6407455510708419,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.43677624893280237,0.4259462539027931,0.44751144235359547,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.3976623346148939,0.3864486684114837,0.40890050579492215,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.29495176879156915,0.286181852885857,0.3040605708136091,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5481740092746095,0.5333246162902311,0.5629435271890135,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4646211457015631,0.4338087559760127,0.49399329486546356,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4232054751998973,0.391437237185586,0.4537541252875489,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3225667861132127,0.29900818443454996,0.345550319754698,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5801716609242952,0.5373058781471071,0.6213508190024488,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.48089705848885017,0.4553384213010319,0.504776657350222,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4476347370621036,0.421429736347755,0.47258463529497385,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3312295480247806,0.31261299318419056,0.34865091758636896,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6149146949105403,0.5790971216466277,0.6486960744496137,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4558117200839488,0.44300568548527997,0.46859345566487415,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4110372872913585,0.3960403285354401,0.4256497450850227,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.2958892834975439,0.2841607965813972,0.30699585427367,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.583562107296551,0.5640586965303634,0.6030553911794391,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.5364973745166212,0.5226636337775582,0.5483848533306788,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.5128279977611133,0.49710403330446706,0.5269432950099664,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.37793200414273,0.3653538853107464,0.389998771120528,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6777346598960104,0.6590201622096911,0.6942732265219091,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.43358007195760384,0.4076384807049698,0.4586012466315151,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.3933090828359127,0.3674056695702971,0.4187558383166076,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.289176353563865,0.2699928366179977,0.30863093151258547,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5491578204726631,0.5139142994602114,0.5827673199719213,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,all,micro,estimate_summary,0.028865523657877753,0.026081640621774337,0.03160202389492579,1422,1422,2107,2107,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,all,macro_class,estimate_summary,0.026153842637736513,0.02345314493213897,0.02884051041043521,1422,1422,2107,2107,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,single_label,micro,estimate_summary,0.02445791229417186,0.02037296861129587,0.028571511864019378,911,911,911,911,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,single_label,macro_class,estimate_summary,0.030748949333454283,0.026148746854562883,0.03572684289855672,911,911,911,911,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,exactly_2_labels,micro,estimate_summary,0.033251823704771956,0.028479669372349765,0.038070895086793996,366,366,732,732,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,exactly_2_labels,macro_class,estimate_summary,0.027285776149316023,0.02095482176137783,0.03378128653657517,366,366,732,732,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,3plus_labels,micro,estimate_summary,0.030599494170829297,0.024853497109398298,0.03610510062679878,145,145,464,464,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,all_positive_classes,3plus_labels,macro_class,estimate_summary,0.027064812973066572,0.014359299043298962,0.03460826187263427,145,145,464,464,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.0152179390464807,0.0027197807686581603,0.0291282887421359,88,88,88,88,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.023707803880582395,0.014009991787119867,0.03375885744731432,78,78,78,78,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,-0.03409458559313198,-0.04689632492199362,-0.021386087405255858,103,103,103,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.03750509627691333,0.022824926827041164,0.05277837711561401,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.02807380954845187,0.01802016372600022,0.03829779973824966,93,93,93,93,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.01664265867263656,0.002614480633994991,0.03037127397072771,73,73,73,73,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.020020818962210432,0.009990930450819743,0.030631941884541217,126,126,126,126,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.041636604733990085,0.031867253531890974,0.051369477615175234,113,113,113,113,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.03887265830175647,0.029534123422916645,0.04834264677479521,122,122,122,122,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.05139819102797967,0.038305425625680525,0.06473450645051465,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.021293041457363358,0.01000793687374666,0.032673696404188254,73,73,73,73,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.04682126038101768,0.037343677848668405,0.05677656516745786,124,124,124,124,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.029197914830085808,0.018860838614502683,0.03966792701129134,78,78,78,78,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.04621052718962762,0.03488508933803578,0.05779290531065877,76,76,76,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.041882413774623754,0.03676232172956966,0.0471001977892845,438,438,438,438,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.017044355472912047,0.00798081684586763,0.026289953577608254,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.020662947068056773,0.008710674909098104,0.03339204290396532,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.05725027531761288,0.04584053012620727,0.06893810263311297,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,-0.01330973044048317,-0.027397553969089706,0.0006744556137585311,83,83,83,83,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,,per_class,all,micro,estimate_summary,0.017042852846044017,0.001883812336177299,0.03152398432021571,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,all,micro,estimate_summary,0.02184453828389614,0.01675536327954238,0.0269155118172775,513,513,1058,1058,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,all,macro_class,estimate_summary,0.020875174233368883,0.009953788155935143,0.0326947838202754,513,513,1058,1058,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,exactly_2_labels,micro,estimate_summary,0.018139370591741942,0.010521177000005634,0.02536624615136214,366,366,614,614,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,exactly_2_labels,macro_class,estimate_summary,0.020375751085309125,0.00710449258375452,0.033367941516993224,366,366,614,614,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,3plus_labels,micro,estimate_summary,0.026968351263586852,0.020358830934821017,0.03382207763469416,147,147,444,444,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,all_positive_classes,3plus_labels,macro_class,estimate_summary,0.02487201902048904,0.016710535864573144,0.0338631486641094,147,147,444,444,18,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,-0.031733296293195844,-0.19179937416216591,0.1454316035710775,7,7,7,7,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.02614820179025957,0.00416027518530579,0.04784856662158126,42,42,42,42,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.02291106154834765,0.0035628023860313027,0.042404932981221104,8,8,8,8,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.06028251015190981,0.013797699221635016,0.1058103189798909,7,7,7,7,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.03415860542605456,0.0203124121188322,0.04753239993175736,60,60,60,60,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,-0.015973640749967353,-0.08258172113016932,0.046111414209822205,19,19,19,19,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.03392968139772444,0.010998225031727715,0.05599332456116029,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.04269846241991108,0.020596718546900282,0.06510797656509648,30,30,30,30,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.025003322981260737,0.012103137114807648,0.038155220238031064,104,104,104,104,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.024542034492973833,-0.004194376574743728,0.049419374777972945,13,13,13,13,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.026817338697304325,0.014638734342216186,0.03902616671443641,70,70,70,70,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.04087775331879925,0.0176847187296687,0.06509056128190181,42,42,42,42,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,-0.05567866539072143,-0.09341948970195033,-0.01811653930972697,31,31,31,31,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,-0.0022206370195148673,-0.019713311072942614,0.015153949670156038,49,49,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.01988092725594951,0.01046151197073314,0.029260115042548173,346,346,346,346,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.044170886336707356,0.025833190465111643,0.062944569777023,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.05152047775151464,0.022208056724273853,0.08082999564775752,4,4,4,4,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.01692398689030817,-0.004159734024176966,0.037763790880572516,56,56,56,56,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.032147886108327625,-0.04214524908914652,0.08563035450155476,6,6,6,6,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,,per_class,all,micro,estimate_summary,0.02109658755342457,-0.005906747449302647,0.0501206100536406,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,all,micro,estimate_summary,0.01802962693819226,0.014072056977632724,0.022036281767801008,1390,1390,1840,1840,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,all,macro_class,estimate_summary,0.016664076299212648,0.012353342599221148,0.021041185395594828,1390,1390,1840,1840,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,single_label,micro,estimate_summary,0.030141551015123388,0.025197989876567142,0.035177604663183294,877,877,877,877,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,single_label,macro_class,estimate_summary,0.02448666413822466,0.017856526138634463,0.030798174379468617,877,877,877,877,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,exactly_2_labels,micro,estimate_summary,0.01637890836379451,0.009201944066327081,0.02318582032380799,366,366,614,614,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,exactly_2_labels,macro_class,estimate_summary,0.011791797258024931,3.544841742108077e-05,0.023037449863053762,366,366,614,614,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,3plus_labels,micro,estimate_summary,-0.009502224668651223,-0.01932582481591085,-6.081769250887184e-05,147,147,349,349,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,all_positive_classes,3plus_labels,macro_class,estimate_summary,-0.006698967150367236,-0.02677249213535764,0.009717710778832421,147,147,349,349,19,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,per_class,all,micro,estimate_summary,-0.0010670771030638002,-0.018842137255259413,0.015607345564350462,81,81,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,per_class,all,micro,estimate_summary,0.016813004710882835,-0.008613050302074564,0.0427980674233794,60,60,60,60,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,,per_class,all,micro,estimate_summary,0.013465127419180606,-0.004429548959225157,0.030853042127170764,90,90,90,90,,5000,5000,1.0,3021694564,20260901
